"A girl with a black purse sitting on a wooden bench.,A young woman with a black purse",sit,"s on a wooden bench.,4.6"
"A black and a yellow dog,A black dog and a brown-and-white dog play in a field.,2.2",,
"Three children in a ball pit.,Several children playing in a ball pit.,3.4",,
"A large white and grey dog runs through a yellow tunnel in an obstacle course.,A white",an,"d black dog is running out of a yellow and orange tube.,3.6"
"A swimmer is doing the backstroke in the swimming pool.,a person doing the back stroke",in,"a swimming pool,4.8"
"A man stands astride a bike on a rocky trail by a lake.,A woman is wearing a white hea",dba,"nd,0"
"A brown dog is running through green grass.,A brown dog is running though a river.,2.4",,
"A small white dog and large brown dog play on the grass.,A small light tan dog is runn",ing,"past a large brown dog standing in the grass.,3.4"
"A woman holds a dog while another dog stands nearby in a field.,A lady holding one dog",wh,"ile another dog is playing in the yard.,3.4"
"A black dog walking through water.,Two black dogs walking through the snow.,2.4",,
"A black dog is running in snow.,A black dog is swimming with a ball in it's mouth.,1.8",,
"A woman dressed in green is playing with her tan dog.,A tan dog licks a girls hand whi",le,"laying down.,1.6"
"Two homeless men stand outside with a cardboard sign.,Two homeless young men holding a",ca,"rdboard sign.,4.6"
"A brown dog wades in the water.,A dog splashes in the murky water.,3.6",,
"One man in an orange shirt wearing a white helmet is riding a bike.,The man wearing a",blu,"e helmet is riding a Polaris.,2.8"
"A little boy is standing in front of a wedding party laughing.,A person standing on a",sta,"ge in front of a seated crowd,1.8"
"A person on a snowmobile.,A person on a snowmobile in mid jump.,3.6",,
"The man is standing on the shore hitting a ball with a paddle.,Two teenage girls are s",tan,"ding on beside the beach listening to ipods.,0.8"
"This over the top photo shows two men taking a break.,A person with swim cap and goggl",es,"taking a breath.,0.4"
"Two brown dogs running together on sand,Two brown dogs are running on the sand.,4.6",,
"A black dog is chasing after a red Frisbee.,A black poodle is running in the snow.,1.4",,
"Two girls with ponytails ride an amusement park ride.,A young girl is on a ride at an",amu,"sement park.,3"
"A dog digging in the sand.,A brown dog digs in the sand.,4.2",,
"Two men sit on the sidewalk in front of stores.,A woman in a bathing suit walks a dog",on,"the beach.,0"
"A black and white spotted dog jumps over a stream.,A black and white spotted dog is ju",mpi,"ng over the small stream of water.,4.6"
"A person on a bmx bike.,A man on a bike in mid-air,3",,
"Two dogs running through tall grass.,Two dogs are running through a grassy area.,4.6",,
"Little white dog wearing a leash jumping after a red ball.,A black and white dog retur",ns,"a stick in the snow.,1"
"A group of people standing outside of a building.,A large group of people have formed",a l,"ine outside.,3.2"
"A group of four children dancing in a backyard.,A group of children do stretches on co",lor,"ed mats.,1.6"
"a group of teenagers are jumping in the air on the beach.,A group of young people jump",up,"in the air while on the beach.,4.8"
"A boy waves around a sparkler.,A young boy is twisting a sparkler around in the air.,4",0.4,
"Several people are sitting around a fire at night.,A group of people are standing and",sit,"ting around on the ground at night.,2.6"
"Two different breeds of brown and white dogs play on the beach.,Two dogs playing in th",e s,"and at the beach.,4"
"One man and two women dressed in vampire costumes,A man and two women dressed in costu",mes,".,3.4"
"Two boys,,2.4",,
"Two dogs playing in snow.,Two dogs play in the snow.,5",,
"A woman holds a baby while a man looks at it as another man holding a child watches.,A",wo,"man stands with her arms out in a store while another woman holds a camera.,0.4"
"A white fluffy dog is running in pure white snow.,A fluffy,4.6",,
"A woman holding a newspaper.,A man rollerblading on a metal bar.,0",,
"A group of men playing brass instruments.,A group of guys play instruments outside.,3.",4,
"Two girls on the shore watch people in a boat fish.,Two males,0",,
"a snowboarder jumps into the air.,A snowboarder flies through the air.,4",,
"A white dog with red ears is running in the snow.,a wet black dog with a red collar is",in,"the river,0.6"
"A little girl and a little boy hold hands on a shiny slide.,A little girl in a paisley",dr,"ess runs across a sandy playground.,0.4"
"Kids play soccer on a field.,Three boys playing soccer in a field,4.2",,
"A man jumps off of one rooftop onto another.,A young man jumps from one balcony to ano",the,"r.,2.8"
"One child pulls another,,3.4",,
"An owl has its wings up and widespread during the day.,The bird has its wings spread a",s i,"t flies.,2.4"
"A man in a blue cap is sitting on a stool under a tree.,A dog standing on a beach with",a,"ball nearby.,0"
"A woman sings into a microphone by a guy playing a guitar.,A woman sings into a microp",hon,"e with a guitar player in the background.,4.4"
"Three sheep graze on the grassy field with a dog walking behind them.,a small group of",go,"ats in the grass with a black and white dog in the backgroud.,2.8"
"a cyclist is making his bike jump between two rocks.,A man jumps his bicycle in the ai",r b,"etween two rocks.,4.4"
"A young girl with a pink hat on with a yellow building in the background.,A young girl",in,"a pink dress with something in her hand.,1.8"
"A girl in a pink dress rides her bike along a white picket fence.,A girl in a red dres",s r,"ides her bike in front of a white fence.,4"
"A brown furry animal stands behind some plants.,A dog pants while standing in the wood","s.,",1.4
"A child in a red shirt is using a black wake board to splash over a beach wave.,A man",in,"a rowboat is rowing across blue water.,1"
"The tan and white dog is running in the field.,The brown and white dogs run through th",e f,"ield.,3.4"
"Two teenage girls,,0.8",,
"Two birds interacting in the grass,Two dogs play with each other outdoors.,0.2",,
"Two hikers stand at the top of a snowy mountain.,Two mountain climbers stand on the to",p o,"f a mountain looking around.,3.4"
"Two children in a field of red flowers.,Two kids are playing in a field of red flowers",".,4",0.8
"A young men jumps off rocks into a lake.,A young man in red swimming trunks jumped off",a,"large rock into the water.,4"
"A small black dog is in the grass.,A black dog is running in the grass.,3.6",,
"A lady dressed in a kimono is looking at the camera.,Two girls dressed in black are si",tti,"ng in a room making suggestive poses at the camera.,1"
"A group of people are firing up a hot air balloon.,A large group of people riding brow",n a,"nd white horses.,0"
"Children play fight with swords.,A child and parent pet a horse.,0",,
"A man is wind sailing in the ocean.,A dog is running through the ocean.,1.4",,
"Three dogs racing on a dirt track,Cars racing on a dirt track,1.4",,
"Two people holding hands and walking in a field.,Two men walking past a mural of a car",".,1",0.2
"A brown dog chases a Frisbee,A brown dog squating on grass.,1.6",,
"Woman in red overalls standing on the sidewalk.,A woman in red overalls stands on side",wal,"k.,5"
"A dog is running through a backyard full of leaves.,Three dogs run through a field.,2.",8,
"two puppies playing around in the grass,Two puppies play in the grass,5",,
"Two black and white dogs are playing together outside.,Two children and a black dog ar",e p,"laying out in the snow.,1"
"Three dogs running through water.,A black dog running through water.,1",,
"A woman sits alone against a brick wall,A woman is walking with a red bag.,1.2",,
"A brown dog carrying a stick in its mouth.,A dog swimming with a stick in its mouth.,2",0.6,
"A young woman leans over her plate at a meal.,A young woman,0.8",,
"A person climbs up a snowy hill while their dog follows.,A person climbs a snowy hill",whi,"le a black dog follows.,3.8"
"A brown dog sits on the beach.,A dog running on the beach,2",,
"Scuba diver submerged in water.,The scuba diver is underwater.,5",,
"The man is riding a bike down a dirt hill.,A trick bicyclist grinds down a handrail.,1",0.8,
"A large gray dog is playing in the deep snow.,Four dogs playing in the snow.,2.6",,
"A man riding his bike on the beach by the ocean.,A man walking his cow down the side o",f t,"he road.,0.8"
"A dog in in a car.,A dog is biting a mop.,1",,
"A dog with floppy ears walking towards the camera in the woods.,A child in front of hi",s o,"wn reflection turning towards the camera and smiling.,1.2"
"A brown dog is splashing water everywhere by shaking the water off of itself.,A white",dog,"is standing by a river shaking himself dry.,2.4"
"A black and white dog is running on the beach.,The black and brown dog is running thro",ugh,"the snow.,1.8"
"Many middle eastern people are sitting in the back of a blue truck.,A group of people",are,"riding in the back of a truck.,3.4"
"Person with two ski poles skiing down a snowy hill.,A person skiing down a snowy hill.",",4.",2
"A woman is eating fish at a restaurant.,A woman eating a large fish in a restaurant.,4",0.6,
"A child and two dogs play in the water.,A child in red and blue floaties looking down",at,"the water.,2.2"
"A skateboarder doing a trick on a stone wall.,A skateboarder riding up to a slope.,2.2",,
"People are standing on an escalator moving up.,People ride up an escalator.,4.6",,
"A lady is running her dog through an agility course.,Trainer runs her dog through trai",nin,"g course with green pipe,4.2"
"The white and brown dog is shaking its ears.,The brown dog is running across the sand.",",1.",4
"Some children are raising their hands and clapping.,Three children are playing soccer",in,"the sand.,0.2"
"A man blowing a large bubble.,A man walking a large black horse.,0",,
"Two people sit on a dock near the water.,Two people sit on the end of a dock in the mi",ddl,"e of still water.,3.8"
"Hockey goal-keeper laying on the ice in front of net.,A hockey player is laying on the",ic,"e in front of the goal.,4.6"
"A skier wearing blue snow pants is flying through the air near a jump.,A skier stands",on,"his hands in the snow in front of a movie camera.,1.4"
